date,time,Lift Fork Goal(mm),Current Height(mm),other info,action end state
W0117,10:31:03.489262,450,1999,," Lift Fork Action Succeeded !
"
W0117,10:32:00.010246,2000,443,," Lift Fork Action Succeeded !
"
W0117,10:32:05.790375,450,1993,," Lift Fork Action Succeeded !
"
W0117,10:33:05.074234,2000,451,," Lift Fork Action Succeeded !
"
W0117,10:33:10.849525,450,2003,," Lift Fork Action Succeeded !
"
W0117,10:34:07.454067,2000,449,," Lift Fork Action Succeeded !
"
W0117,10:34:13.236326,450,2000,," Lift Fork Action Succeeded !
"
W0117,10:35:12.350553,2000,448,," Lift Fork Action Succeeded !
"
W0117,10:35:18.129173,450,1995,," Lift Fork Action Succeeded !
"
W0117,10:36:14.860337,2000,446,," Lift Fork Action Succeeded !
"
W0117,10:36:20.673460,450,1993,," Lift Fork Action Succeeded !
"
W0117,10:37:20.034997,2000,440,," Lift Fork Action Succeeded !
"
W0117,10:37:25.813413,450,2002,," Lift Fork Action Succeeded !
"
W0117,10:38:22.775513,2000,439,," Lift Fork Action Succeeded !
"
W0117,10:38:28.583851,450,1996,," Lift Fork Action Succeeded !
"
W0117,10:39:27.854954,2000,439,," Lift Fork Action Succeeded !
"
W0117,10:39:33.664887,450,1998,," Lift Fork Action Succeeded !
"
W0117,10:40:30.037317,2000,446,," Lift Fork Action Succeeded !
"
W0117,10:40:35.818572,450,2000,," Lift Fork Action Succeeded !
"
W0117,10:41:34.893383,2000,453,," Lift Fork Action Succeeded !
"
W0117,10:41:40.668234,450,1996,," Lift Fork Action Succeeded !
"
W0117,10:42:37.285701,2000,443,," Lift Fork Action Succeeded !
"
W0117,10:42:43.094237,450,1995,," Lift Fork Action Succeeded !
"
W0117,10:43:42.448184,2000,450,," Lift Fork Action Succeeded !
"
W0117,10:43:48.270483,450,1999,," Lift Fork Action Succeeded !
"
W0117,10:44:44.697172,2000,445,," Lift Fork Action Succeeded !
"
W0117,10:44:50.510072,450,1997,," Lift Fork Action Succeeded !
"
W0117,10:45:49.990303,2000,446,," Lift Fork Action Succeeded !
"
W0117,10:45:55.860067,450,1990,," Lift Fork Action Succeeded !
"
W0117,10:46:52.654475,2000,454,," Lift Fork Action Succeeded !
"
W0117,10:46:58.438525,450,1998,," Lift Fork Action Succeeded !
"
W0117,10:47:57.627522,2000,447,," Lift Fork Action Succeeded !
"
W0117,10:48:03.466900,450,1996,," Lift Fork Action Succeeded !
"
W0117,10:49:00.198104,2000,441,," Lift Fork Action Succeeded !
"
W0117,10:49:06.037500,450,2001,," Lift Fork Action Succeeded !
"
W0117,10:50:05.356110,2000,442,," Lift Fork Action Succeeded !
"
W0117,10:50:11.199731,450,1999,," Lift Fork Action Succeeded !
"
W0117,10:51:07.692826,2000,451,," Lift Fork Action Succeeded !
"
W0117,10:51:13.506740,450,1997,," Lift Fork Action Succeeded !
"
W0117,10:52:12.649694,2000,445,," Lift Fork Action Succeeded !
"
W0117,10:52:18.505126,450,1998,," Lift Fork Action Succeeded !
"
W0117,10:53:15.573518,2000,444,," Lift Fork Action Succeeded !
"
W0117,10:53:21.409562,450,1999,," Lift Fork Action Succeeded !
"
W0117,10:54:20.506743,2000,441,," Lift Fork Action Succeeded !
"
W0117,10:54:26.407748,450,1991,," Lift Fork Action Succeeded !
"
W0117,10:55:22.789836,2000,443,," Lift Fork Action Succeeded !
"
W0117,10:55:28.627933,450,1999,," Lift Fork Action Succeeded !
"
W0117,10:56:27.659061,2000,443,," Lift Fork Action Succeeded !
"
W0117,10:56:33.526758,450,2000,," Lift Fork Action Succeeded !
"
W0117,10:57:30.058247,2000,446,," Lift Fork Action Succeeded !
"
W0117,10:57:35.894460,450,2000,," Lift Fork Action Succeeded !
"
W0117,10:58:35.027244,2000,445,," Lift Fork Action Succeeded !
"
W0117,10:58:40.893534,450,1991,," Lift Fork Action Succeeded !
"
W0117,10:59:37.432586,2000,439,," Lift Fork Action Succeeded !
"
W0117,10:59:43.304297,450,1999,," Lift Fork Action Succeeded !
"
W0117,11:00:42.440881,2000,444,," Lift Fork Action Succeeded !
"
W0117,11:00:48.344722,450,2001,," Lift Fork Action Succeeded !
"
W0117,11:01:44.864348,2000,441,," Lift Fork Action Succeeded !
"
W0117,11:01:50.767230,450,1992,," Lift Fork Action Succeeded !
"
W0117,11:02:49.816481,2000,442,," Lift Fork Action Succeeded !
"
W0117,11:02:55.685683,450,1997,," Lift Fork Action Succeeded !
"
W0117,11:03:52.057619,2000,444,," Lift Fork Action Succeeded !
"
W0117,11:03:57.923303,450,1998,," Lift Fork Action Succeeded !
"
W0117,11:04:56.887895,2000,444,," Lift Fork Action Succeeded !
"
W0117,11:05:02.757527,450,1994,," Lift Fork Action Succeeded !
"
W0117,11:05:59.356292,2000,449,," Lift Fork Action Succeeded !
"
W0117,11:06:05.230715,450,1995,," Lift Fork Action Succeeded !
"
W0117,11:07:04.340914,2000,448,," Lift Fork Action Succeeded !
"
W0117,11:07:10.241356,450,1992,," Lift Fork Action Succeeded !
"
W0117,11:08:07.175325,2000,447,," Lift Fork Action Succeeded !
"
W0117,11:08:13.048169,450,2000,," Lift Fork Action Succeeded !
"
W0117,11:09:11.782886,2000,444,," Lift Fork Action Succeeded !
"
W0117,11:09:17.677754,450,1996,," Lift Fork Action Succeeded !
"
W0117,11:10:14.065160,2000,442,," Lift Fork Action Succeeded !
"
W0117,11:10:19.963038,450,2002,," Lift Fork Action Succeeded !
"
W0117,11:11:19.101522,2000,443,," Lift Fork Action Succeeded !
"
W0117,11:11:24.969283,450,1996,," Lift Fork Action Succeeded !
"
W0117,11:12:21.600658,2000,438,," Lift Fork Action Succeeded !
"
W0117,11:12:27.499742,450,1993,," Lift Fork Action Succeeded !
"
W0117,11:13:26.934665,2000,450,," Lift Fork Action Succeeded !
"
W0117,11:13:32.802410,450,1997,," Lift Fork Action Succeeded !
"
W0117,11:14:29.230607,2000,443,," Lift Fork Action Succeeded !
"
W0117,11:14:35.098068,450,1998,," Lift Fork Action Succeeded !
"
W0117,11:15:34.170311,2000,450,," Lift Fork Action Succeeded !
"
W0117,11:15:40.037259,450,1996,," Lift Fork Action Succeeded !
"
W0117,11:16:36.775671,2000,437,," Lift Fork Action Succeeded !
"
W0117,11:16:42.739917,450,2000,," Lift Fork Action Succeeded !
"
W0117,11:17:41.879413,2000,441,," Lift Fork Action Succeeded !
"
W0117,11:17:47.851509,450,1993,," Lift Fork Action Succeeded !
"
W0117,11:18:44.484877,2000,438,," Lift Fork Action Succeeded !
"
W0117,11:18:50.389241,450,1998,," Lift Fork Action Succeeded !
"
W0117,11:19:49.427716,2000,449,," Lift Fork Action Succeeded !
"
W0117,11:19:55.300485,450,1995,," Lift Fork Action Succeeded !
"
W0117,11:20:51.885596,2000,435,," Lift Fork Action Succeeded !
"
W0117,11:20:57.813613,450,1998,," Lift Fork Action Succeeded !
"
W0117,11:21:57.312640,2000,435,," Lift Fork Action Succeeded !
"
W0117,11:22:03.307053,450,1990,," Lift Fork Action Succeeded !
"
W0117,11:23:00.297498,2000,446,," Lift Fork Action Succeeded !
"
W0117,11:23:06.194613,450,1999,," Lift Fork Action Succeeded !
"
W0117,11:24:05.080583,2000,447,," Lift Fork Action Succeeded !
"
W0117,11:24:10.983767,450,1993,," Lift Fork Action Succeeded !
"
W0117,11:25:07.344053,2000,450,," Lift Fork Action Succeeded !
"
W0117,11:25:13.275938,450,1993,," Lift Fork Action Succeeded !
"
W0117,11:26:12.550894,2000,438,," Lift Fork Action Succeeded !
"
W0117,11:26:18.477582,450,2003,," Lift Fork Action Succeeded !
"
W0117,11:27:15.025429,2000,446,," Lift Fork Action Succeeded !
"
W0117,11:27:20.959986,450,1996,," Lift Fork Action Succeeded !
"
W0117,11:28:20.212867,2000,449,," Lift Fork Action Succeeded !
"
W0117,11:28:26.114077,450,1997,," Lift Fork Action Succeeded !
"
W0117,11:29:22.601027,2000,443,," Lift Fork Action Succeeded !
"
W0117,11:29:28.535192,450,1992,," Lift Fork Action Succeeded !
"
W0117,11:30:27.612694,2000,443,," Lift Fork Action Succeeded !
"
W0117,11:30:33.576063,450,1994,," Lift Fork Action Succeeded !
"
W0117,11:31:30.052842,2000,440,," Lift Fork Action Succeeded !
"
W0117,11:31:36.009829,450,1994,," Lift Fork Action Succeeded !
"
W0117,11:32:35.091610,2000,441,," Lift Fork Action Succeeded !
"
W0117,11:32:41.049980,450,1990,," Lift Fork Action Succeeded !
"
W0117,11:33:37.875451,2000,447,," Lift Fork Action Succeeded !
"
W0117,11:33:43.807327,450,1997,," Lift Fork Action Succeeded !
"
W0117,11:34:42.697080,2000,447,," Lift Fork Action Succeeded !
"
W0117,11:34:48.628721,450,1994,," Lift Fork Action Succeeded !
"
W0117,11:35:45.047536,2000,447,," Lift Fork Action Succeeded !
"
W0117,11:35:50.981662,450,1992,," Lift Fork Action Succeeded !
"
W0117,11:36:50.198094,2000,446,," Lift Fork Action Succeeded !
"
W0117,11:36:56.131470,450,1997,," Lift Fork Action Succeeded !
"
W0117,11:37:52.618252,2000,449,," Lift Fork Action Succeeded !
"
W0117,11:37:58.545457,450,1993,," Lift Fork Action Succeeded !
"
W0117,11:38:57.434630,2000,451,," Lift Fork Action Succeeded !
"
W0117,11:39:03.367012,450,1995,," Lift Fork Action Succeeded !
"
W0117,11:39:59.665479,2000,441,," Lift Fork Action Succeeded !
"
W0117,11:40:05.629465,450,1990,," Lift Fork Action Succeeded !
"
W0117,11:41:04.853298,2000,440,," Lift Fork Action Succeeded !
"
W0117,11:41:10.809170,450,1994,," Lift Fork Action Succeeded !
"
W0117,11:42:07.347249,2000,442,," Lift Fork Action Succeeded !
"
W0117,11:42:13.308210,450,1998,," Lift Fork Action Succeeded !
"
W0117,11:43:12.703541,2000,439,," Lift Fork Action Succeeded !
"
W0117,11:43:18.692314,450,1990,," Lift Fork Action Succeeded !
"
W0117,11:44:15.045818,2000,443,," Lift Fork Action Succeeded !
"
W0117,11:44:21.038846,450,1992,," Lift Fork Action Succeeded !
"
W0117,11:45:19.972787,2000,445,," Lift Fork Action Succeeded !
"
W0117,11:45:25.904047,450,1998,," Lift Fork Action Succeeded !
"
W0117,11:46:22.255093,2000,449,," Lift Fork Action Succeeded !
"
W0117,11:46:28.274350,450,1994,," Lift Fork Action Succeeded !
"
W0117,11:47:27.377002,2000,444,," Lift Fork Action Succeeded !
"
W0117,11:47:33.395007,450,1989,," Lift Fork Action Succeeded !
"
W0117,11:48:30.201512,2000,442,," Lift Fork Action Succeeded !
"
W0117,11:48:36.166296,450,1995,," Lift Fork Action Succeeded !
"
W0117,11:49:35.248816,2000,444,," Lift Fork Action Succeeded !
"
W0117,11:49:41.274207,450,1987,," Lift Fork Action Succeeded !
"
W0117,11:50:37.914038,2000,434,," Lift Fork Action Succeeded !
"
W0117,11:50:43.934077,450,1992,," Lift Fork Action Succeeded !
"
W0117,11:51:42.938819,2000,439,," Lift Fork Action Succeeded !
"
W0117,11:51:48.900007,450,1996,," Lift Fork Action Succeeded !
"
W0117,11:52:45.727865,2000,437,," Lift Fork Action Succeeded !
"
W0117,11:52:51.715951,450,1993,," Lift Fork Action Succeeded !
"
W0117,11:53:50.401700,2000,444,," Lift Fork Action Succeeded !
"
W0117,11:53:56.365924,450,1994," Lift Fork Not Working, lift_fork_not_working_count  > 101
 Current : 432.943 mm. Goal : 450 mm. Stop Fork. 
"," Lift Fork Action Aborted !
"
W0117,11:55:42.064669,2000,429,," Lift Fork Action Succeeded !
"
W0117,11:55:48.054806,450,1995,," Lift Fork Action Succeeded !
"
W0117,11:56:44.678824,2000,445,," Lift Fork Action Succeeded !
"
W0117,11:56:50.672240,450,1991,," Lift Fork Action Succeeded !
"
W0117,11:57:50.144181,2000,446,," Lift Fork Action Succeeded !
"
W0117,11:57:56.099884,450,1996,," Lift Fork Action Succeeded !
"
W0117,11:58:52.214967,2000,440,," Lift Fork Action Succeeded !
"
W0117,11:58:58.205397,450,1995,," Lift Fork Action Succeeded !
"
W0117,11:59:57.213202,2000,442,," Lift Fork Action Succeeded !
"
W0117,12:00:03.201923,450,1995,," Lift Fork Action Succeeded !
"
W0117,13:23:42.600147,2000,571,," Lift Fork Action Succeeded !
"
W0117,13:23:47.900724,450,2002,," Lift Fork Action Succeeded !
"
W0117,13:24:44.358798,2000,443,," Lift Fork Action Succeeded !
"
W0117,13:24:49.958222,450,2004,," Lift Fork Action Succeeded !
"
W0117,13:25:49.536376,2000,441,," Lift Fork Action Succeeded !
"
W0117,13:25:55.139199,450,2002,," Lift Fork Action Succeeded !
"
W0117,13:26:52.189759,2000,440,," Lift Fork Action Succeeded !
"
W0117,13:26:57.790004,450,1999,," Lift Fork Action Succeeded !
"
W0117,13:27:57.163177,2000,443,," Lift Fork Action Succeeded !
"
W0117,13:28:02.793006,450,1997,," Lift Fork Action Succeeded !
"
W0117,13:28:59.449854,2000,451,," Lift Fork Action Succeeded !
"
W0117,13:29:05.076331,450,2005,," Lift Fork Action Succeeded !
"
W0117,13:30:04.532009,2000,450,," Lift Fork Action Succeeded !
"
W0117,13:30:10.247493,450,2002,," Lift Fork Action Succeeded !
"
W0117,13:31:07.531157,2000,453,," Lift Fork Action Succeeded !
"
W0117,13:31:13.162364,450,2001,," Lift Fork Action Succeeded !
"
W0117,13:32:12.599596,2000,453,," Lift Fork Action Succeeded !
"
W0117,13:32:18.231724,450,2000,," Lift Fork Action Succeeded !
"
W0117,13:33:14.617693,2000,448,," Lift Fork Action Succeeded !
"
W0117,13:33:20.301893,450,1994,," Lift Fork Action Succeeded !
"
W0117,13:34:19.483640,2000,446,," Lift Fork Action Succeeded !
"
W0117,13:34:25.173810,450,1996,," Lift Fork Action Succeeded !
"
W0117,13:35:21.814642,2000,445,," Lift Fork Action Succeeded !
"
W0117,13:35:27.502333,450,1994,," Lift Fork Action Succeeded !
"
W0117,13:36:26.911398,2000,445,," Lift Fork Action Succeeded !
"
W0117,13:36:32.601234,450,2001,," Lift Fork Action Succeeded !
"
W0117,13:37:29.402185,2000,445,," Lift Fork Action Succeeded !
"
W0117,13:37:35.090250,450,2003,," Lift Fork Action Succeeded !
"
W0117,13:38:34.323040,2000,447,," Lift Fork Action Succeeded !
"
W0117,13:38:40.014896,450,2000,," Lift Fork Action Succeeded !
"
W0117,13:39:36.612267,2000,441,," Lift Fork Action Succeeded !
"
W0117,13:39:42.358626,450,1994,," Lift Fork Action Succeeded !
"
W0117,13:40:41.546413,2000,450,," Lift Fork Action Succeeded !
"
W0117,13:40:47.232201,450,2001,," Lift Fork Action Succeeded !
"
W0117,13:41:44.248998,2000,446,," Lift Fork Action Succeeded !
"
W0117,13:41:49.966154,450,2002,," Lift Fork Action Succeeded !
"
W0117,13:42:49.141703,2000,452,," Lift Fork Action Succeeded !
"
W0117,13:42:54.826962,450,1995,," Lift Fork Action Succeeded !
"
W0117,13:43:51.412048,2000,448,," Lift Fork Action Succeeded !
"
W0117,13:43:57.128424,450,1999,," Lift Fork Action Succeeded !
"
W0117,13:44:56.372393,2000,449,," Lift Fork Action Succeeded !
"
W0117,13:45:02.058535,450,1999,," Lift Fork Action Succeeded !
"
W0117,13:45:58.614812,2000,444,," Lift Fork Action Succeeded !
"
W0117,13:46:04.360036,450,1997,," Lift Fork Action Succeeded !
"
W0117,13:47:04.220096,2000,442,," Lift Fork Action Succeeded !
"
W0117,13:47:09.968703,450,2000,," Lift Fork Action Succeeded !
"
W0117,13:48:06.418798,2000,448,," Lift Fork Action Succeeded !
"
W0117,13:48:12.134001,450,2000,," Lift Fork Action Succeeded !
"
W0117,13:49:11.468557,2000,439,," Lift Fork Action Succeeded !
"
W0117,13:49:17.184973,450,1998,," Lift Fork Action Succeeded !
"
W0117,13:50:13.866793,2000,447,," Lift Fork Action Succeeded !
"
W0117,13:50:19.586429,450,1996,," Lift Fork Action Succeeded !
"
W0117,13:51:18.636305,2000,448,," Lift Fork Action Succeeded !
"
W0117,13:51:24.386643,450,1992,," Lift Fork Action Succeeded !
"
W0117,13:52:20.977026,2000,454,," Lift Fork Action Succeeded !
"
W0117,13:52:26.697036,450,1997,," Lift Fork Action Succeeded !
"
W0117,13:53:25.668576,2000,451,," Lift Fork Action Succeeded !
"
W0117,13:53:31.384649,450,1997,," Lift Fork Action Succeeded !
"
W0117,13:54:27.930347,2000,457,," Lift Fork Action Succeeded !
"
W0117,13:54:33.678422,450,1995,," Lift Fork Action Succeeded !
"
W0117,13:55:33.079066,2000,448,," Lift Fork Action Succeeded !
"
W0117,13:55:38.862784,450,1992,," Lift Fork Action Succeeded !
"
W0117,13:56:35.526113,2000,454,," Lift Fork Action Succeeded !
"
W0117,13:56:41.309087,450,1995,," Lift Fork Action Succeeded !
"
W0117,13:57:40.578377,2000,446,," Lift Fork Action Succeeded !
"
W0117,13:57:46.356483,450,1999,," Lift Fork Action Succeeded !
"
W0117,13:58:42.880815,2000,443,," Lift Fork Action Succeeded !
"
W0117,13:58:48.693923,450,2002,," Lift Fork Action Succeeded !
"
W0117,13:59:47.795614,2000,441,," Lift Fork Action Succeeded !
"
W0117,13:59:53.601104,450,2000,," Lift Fork Action Succeeded !
"
W0117,14:00:50.203449,2000,456,," Lift Fork Action Succeeded !
"
W0117,14:00:55.953651,450,1997,," Lift Fork Action Succeeded !
"
W0117,14:01:55.427258,2000,446,," Lift Fork Action Succeeded !
"
W0117,14:02:01.239517,450,1995,," Lift Fork Action Succeeded !
"
W0117,14:02:57.958490,2000,449,," Lift Fork Action Succeeded !
"
W0117,14:03:03.797363,450,1989,," Lift Fork Action Succeeded !
"
W0117,14:04:03.013643,2000,446,," Lift Fork Action Succeeded !
"
W0117,14:04:08.827267,450,1991,," Lift Fork Action Succeeded !
"
W0117,14:05:05.615284,2000,451,," Lift Fork Action Succeeded !
"
W0117,14:05:11.428918,450,2000,," Lift Fork Action Succeeded !
"
W0117,14:06:10.544469,2000,443,," Lift Fork Action Succeeded !
"
W0117,14:06:16.384898,450,1996,," Lift Fork Action Succeeded !
"
W0117,14:07:13.216445,2000,453,," Lift Fork Action Succeeded !
"
W0117,14:07:19.029506,450,1992,," Lift Fork Action Succeeded !
"
W0117,14:08:18.316131,2000,454,," Lift Fork Action Succeeded !
"
W0117,14:08:24.096936,450,2000,," Lift Fork Action Succeeded !
"
W0117,14:09:20.784073,2000,448,," Lift Fork Action Succeeded !
"
W0117,14:09:26.623867,450,1993,," Lift Fork Action Succeeded !
"
W0117,14:10:25.940182,2000,450,," Lift Fork Action Succeeded !
"
W0117,14:10:31.720736,450,2000,," Lift Fork Action Succeeded !
"
W0117,14:11:28.875402,2000,440,," Lift Fork Action Succeeded !
"
W0117,14:11:34.742573,450,1990,," Lift Fork Action Succeeded !
"
W0117,14:12:34.060820,2000,440,," Lift Fork Action Succeeded !
"
W0117,14:12:39.901412,450,1998,," Lift Fork Action Succeeded !
"
W0117,14:13:36.348034,2000,440,," Lift Fork Action Succeeded !
"
W0117,14:13:42.187502,450,1998,," Lift Fork Action Succeeded !
"
W0117,14:14:41.548184,2000,438,," Lift Fork Action Succeeded !
"
W0117,14:14:47.389372,450,2001,," Lift Fork Action Succeeded !
"
W0117,14:15:44.047350,2000,440,," Lift Fork Action Succeeded !
"
W0117,14:15:49.914747,450,1998,," Lift Fork Action Succeeded !
"
W0117,14:16:49.385921,2000,446,," Lift Fork Action Succeeded !
"
W0117,14:16:55.255488,450,1991,," Lift Fork Action Succeeded !
"
W0117,14:17:52.083983,2000,437,," Lift Fork Action Succeeded !
"
W0117,14:17:57.956328,450,1997,," Lift Fork Action Succeeded !
"
W0117,14:18:57.040923,2000,444,," Lift Fork Action Succeeded !
"
W0117,14:19:02.852596,450,1999,," Lift Fork Action Succeeded !
"
W0117,14:19:59.329192,2000,443,," Lift Fork Action Succeeded !
"
W0117,14:20:05.197997,450,1997," Lift Fork Not Working, lift_fork_not_working_count  > 101
 Current : 434.4 mm. Goal : 450 mm. Stop Fork. 
"," Lift Fork Action Aborted !
"
W0117,14:33:16.419596,2000,405,," Lift Fork Action Succeeded !
"
W0117,14:33:22.288506,450,1997,," Lift Fork Action Succeeded !
"
W0117,14:34:19.135136,2000,446,," Lift Fork Action Succeeded !
"
W0117,14:34:24.880282,450,1997,," Lift Fork Action Succeeded !
"
W0117,14:35:24.069864,2000,444,," Lift Fork Action Succeeded !
"
W0117,14:35:29.815582,450,1998,," Lift Fork Action Succeeded !
"
W0117,14:36:26.668241,2000,449,," Lift Fork Action Succeeded !
"
W0117,14:36:32.420058,450,1998,," Lift Fork Action Succeeded !
"
W0117,14:37:31.633838,2000,446,," Lift Fork Action Succeeded !
"
W0117,14:37:37.388856,450,2000,," Lift Fork Action Succeeded !
"
W0117,14:38:33.950114,2000,448,," Lift Fork Action Succeeded !
"
W0117,14:38:39.760043,450,2002,," Lift Fork Action Succeeded !
"
W0117,14:39:39.552315,2000,458,," Lift Fork Action Succeeded !
"
W0117,14:39:45.330454,450,1999,," Lift Fork Action Succeeded !
"
W0117,14:40:42.059701,2000,445,," Lift Fork Action Succeeded !
"
W0117,14:40:47.869280,450,1998,," Lift Fork Action Succeeded !
"
W0117,14:41:47.158501,2000,445,," Lift Fork Action Succeeded !
"
W0117,14:41:52.963376,450,1997,," Lift Fork Action Succeeded !
"
W0117,14:42:49.542217,2000,442,," Lift Fork Action Succeeded !
"
W0117,14:42:55.349951,450,1992,," Lift Fork Action Succeeded !
"
W0117,14:43:54.606935,2000,441,," Lift Fork Action Succeeded !
"
W0117,14:44:00.412220,450,1994,," Lift Fork Action Succeeded !
"
W0117,14:44:56.984329,2000,441,," Lift Fork Action Succeeded !
"
W0117,14:45:02.855571,450,1991,," Lift Fork Action Succeeded !
"
W0117,14:46:02.275712,2000,444,," Lift Fork Action Succeeded !
"
W0117,14:46:08.085994,450,1997,," Lift Fork Action Succeeded !
"
